Banjarmasin,light rain,31.08,69,
Banjarmasin,light rain,31.08,69,
Banjarmasin,light rain,31.08,69,
Banjarmasin,light rain,31.08,69,
Banjarmasin,light rain,31.08,69,banjarbaru,light rain,31.99,66,
